2025-08-31 05:04:44.830 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.835 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.841 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.841 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.846 | SUCCESS  | app.parsers.courts.blue:parse_court_blue:277 - [parse_court_blue] Проверка административыных правонарушений завершена
2025-08-31 05:04:44.846 | INFO     | app.parsers.courts.blue:parse_court_blue:280 - [parse_court_blue] Проверка производств по делам
2025-08-31 05:04:44.892 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.906 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.907 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.912 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:44.917 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:44.918 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:44.936 | INFO     | app.parsers.courts.blue:parse_category:190 - [parse_category] Парсинг категории M_PARTS__NAMESS.
2025-08-31 05:04:45.560 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:45.568 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:45.568 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:45.574 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:45.580 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:45.581 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:45.588 | INFO     | app.parsers.courts.blue:extract_total_pages:110 - [extract_total_pages] Получения кол-ва страниц.
2025-08-31 05:04:45.599 | INFO     | app.parsers.courts.blue:get_all_cases:170 - [get_all_cases] Парсинг результата.
2025-08-31 05:04:45.612 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:45.618 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:45.619 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:45.624 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:45.629 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:45.630 | INFO     | app.parsers.courts.blue:check_captcha:157 - [check_captcha] Проверка требования капчи.
2025-08-31 05:04:45.635 | SUCCESS  | app.parsers.courts.blue:parse_court_blue:288 - [parse_court_blue] Проверка производств по делам завершена
2025-08-31 05:04:45.635 | SUCCESS  | app.parsers.courts.blue:parse_court_blue:290 - [parse_court_blue] Подготовка таблица для фронта
2025-08-31 05:04:45.635 | SUCCESS  | app.parsers.courts.blue:parse_court_blue:300 - [parse_court_blue] Таблица готова.
2025-08-31 05:04:47.757 | DEBUG    | app.parsers.courts.core:parse_courts:28 - [DRIVER] Завершение драйвера для https://k-h2.ros.msudrf.ru
2025-08-31 05:04:47.804 | INFO     | app.services.browser:create_driver:21 -  Создание Chrome-драйвера (headless=False, strategy='eager')
2025-08-31 05:04:49.865 | SUCCESS  | app.services.browser:create_driver:24 -  Драйвер успешно создан
2025-08-31 05:04:50.373 | SUCCESS  | app.parsers.courts.utils:check_unexpected_alert:56 - [check_unexpected_alert] alert не появился
2025-08-31 05:04:50.373 | INFO     | app.parsers.courts.utils:check_unavailable_message:98 - [check_unavailable_message] Проверка сообщения об отсутствии данных.
2025-08-31 05:04:50.393 | SUCCESS  | app.parsers.courts.utils:check_unavailable_message:110 - [check_unavailable_message] Сообщение об отсутствии данных не обнаружено.
2025-08-31 05:04:50.394 | INFO     | app.parsers.courts.utils:check_502:81 - [check_502] Проверка на ошибку 502.
2025-08-31 05:04:50.436 | SUCCESS  | app.parsers.courts.utils:check_502:87 - [check_502] Ошибка 502 отсутсвует.
2025-08-31 05:04:50.436 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:50.459 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:50.460 | INFO     | app.parsers.courts.utils:get_court_type:223 - [get_court_type] Определение типа суда по адресу: https://1rst.jrs.msudrf.ru/
2025-08-31 05:04:50.615 | SUCCESS  | app.parsers.courts.utils:check_unexpected_alert:56 - [check_unexpected_alert] alert не появился
2025-08-31 05:04:50.616 | INFO     | app.parsers.courts.utils:check_unavailable_message:98 - [check_unavailable_message] Проверка сообщения об отсутствии данных.
2025-08-31 05:04:50.619 | SUCCESS  | app.parsers.courts.utils:check_unavailable_message:110 - [check_unavailable_message] Сообщение об отсутствии данных не обнаружено.
2025-08-31 05:04:50.620 | INFO     | app.parsers.courts.utils:check_502:81 - [check_502] Проверка на ошибку 502.
2025-08-31 05:04:50.638 | SUCCESS  | app.parsers.courts.utils:check_502:87 - [check_502] Ошибка 502 отсутсвует.
2025-08-31 05:04:50.639 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:50.657 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:50.674 | INFO     | app.parsers.courts.utils:get_court_name:241 - [get_court_name] Получение названия суда
2025-08-31 05:04:50.676 | SUCCESS  | app.parsers.courts.utils:check_unexpected_alert:56 - [check_unexpected_alert] alert не появился
2025-08-31 05:04:50.676 | INFO     | app.parsers.courts.utils:check_unavailable_message:98 - [check_unavailable_message] Проверка сообщения об отсутствии данных.
2025-08-31 05:04:50.678 | SUCCESS  | app.parsers.courts.utils:check_unavailable_message:110 - [check_unavailable_message] Сообщение об отсутствии данных не обнаружено.
2025-08-31 05:04:50.679 | INFO     | app.parsers.courts.utils:check_502:81 - [check_502] Проверка на ошибку 502.
2025-08-31 05:04:50.695 | SUCCESS  | app.parsers.courts.utils:check_502:87 - [check_502] Ошибка 502 отсутсвует.
2025-08-31 05:04:50.696 | INFO     | app.parsers.courts.utils:check_503:61 - [check_503] Проверка на ошибку 503.
2025-08-31 05:04:50.726 | INFO     | app.parsers.courts.utils:check_503:69 - [check_503] Ошибка 503 отсутсвует.
2025-08-31 05:04:50.748 | SUCCESS  | app.parsers.courts.utils:get_court_name:251 - [get_court_name] Название суда (blue): Судебный участок № 1 Ростовского судебного района Ярославской области
2025-08-31 05:04:50.749 | INFO     | app.parsers.courts.core:parse_courts:16 - [parse_courts] [https://1rst.jrs.msudrf.ru/] Тип суда: blue
2025-08-31 05:04:50.749 | INFO     | app.parsers.courts.utils:make_name_initials:115 - [make_name_initials] Формирование вариантов ФИО из: Степаненко None None
2025-08-31 05:04:50.750 | DEBUG    | app.parsers.courts.utils:make_name_initials:144 - [make_name_initials] Добавлена только фамилия: Степаненко
2025-08-31 05:04:50.750 | SUCCESS  | app.parsers.courts.utils:make_name_initials:146 - [make_name_initials] Всего сформировано вариантов: 1
2025-08-31 05:04:50.750 | INFO     | app.parsers.courts.blue:parse_court_blue:204 - [parse_court_blue] Начало проверки.
